Timestamp,CO2zgb
2016-07-06 20:00:00,2480.32
2016-07-06 21:00:00,2474.0
2016-07-06 22:00:00,2475.060606060606
2016-07-06 23:00:00,2472.0
2016-07-07 00:00:00,2422.25
2016-07-07 01:00:00,2392.137931034483
2016-07-07 02:00:00,2376.5925925925926
2016-07-07 03:00:00,2383.9285714285716
2016-07-07 04:00:00,2374.8
2016-07-07 05:00:00,2368.159090909091
2016-07-07 06:00:00,2366.5833333333335
2016-07-07 07:00:00,2293.4032258064517
2016-07-07 08:00:00,2433.375
2016-07-07 09:00:00,2533.3406593406594
2016-07-07 10:00:00,2407.804347826087
2016-07-07 11:00:00,2345.730769230769
2016-07-07 12:00:00,2270.6530612244896
2016-07-07 13:00:00,2196.237113402062
2016-07-07 14:00:00,2174.5346534653463
2016-07-07 15:00:00,2236.733333333333
2016-07-07 16:00:00,2556.185185185185
2016-07-07 17:00:00,2617.84375
2016-07-07 18:00:00,2793.5616438356165
2016-07-07 19:00:00,2818.9454545454546
2016-07-07 20:00:00,2943.875
2016-07-07 21:00:00,2870.551724137931
2016-07-07 22:00:00,2826.0
2016-07-07 23:00:00,2797.5
2016-07-08 00:00:00,2769.2608695652175
2016-07-08 01:00:00,2737.9
2016-07-08 02:00:00,2702.4444444444443
2016-07-08 03:00:00,2676.2
2016-07-08 04:00:00,2644.0833333333335
2016-07-08 05:00:00,2611.153846153846
2016-07-08 06:00:00,2589.4375
2016-07-08 07:00:00,2370.909090909091
2016-07-08 08:00:00,2623.0
2016-07-08 09:00:00,3087.746031746032
2016-07-08 10:00:00,3317.609756097561
2016-07-08 11:00:00,2913.046875
2016-07-08 12:00:00,2600.15
2016-07-08 13:00:00,2514.0849056603774
2016-07-08 14:00:00,2485.837837837838
2016-07-08 15:00:00,2629.5862068965516
2016-07-08 16:00:00,2666.0467289719627
2016-07-08 17:00:00,3165.32
2016-07-08 18:00:00,3256.6031746031745
2016-07-08 19:00:00,3008.9
2016-07-08 20:00:00,2894.826923076923
2016-07-08 21:00:00,2806.695652173913
2016-07-08 22:00:00,2780.9
2016-07-08 23:00:00,2770.8571428571427
2016-07-09 00:00:00,2751.757575757576
2016-07-09 01:00:00,2706.782608695652
2016-07-09 02:00:00,2681.4
2016-07-09 03:00:00,2662.181818181818
2016-07-09 04:00:00,2630.823529411765
2016-07-09 05:00:00,2605.5625
2016-07-09 06:00:00,2575.65
2016-07-09 07:00:00,2538.1951219512193
2016-07-09 08:00:00,2735.7727272727275
2016-07-09 09:00:00,3089.521276595745
2016-07-09 10:00:00,3141.7659574468084
2016-07-09 11:00:00,2917.375
2016-07-09 12:00:00,2751.7291666666665
2016-07-09 13:00:00,2564.0934579439254
2016-07-09 14:00:00,2413.0864197530864
2016-07-09 15:00:00,2292.274509803922
2016-07-09 16:00:00,2257.4615384615386
2016-07-09 17:00:00,2229.78125
2016-07-09 18:00:00,2220.44
2016-07-09 19:00:00,2213.233333333333
2016-07-09 20:00:00,2234.6363636363635
2016-07-09 21:00:00,2237.0
2016-07-09 22:00:00,2242.0714285714284
2016-07-09 23:00:00,2260.2380952380954
2016-07-10 00:00:00,2279.153846153846
2016-07-10 01:00:00,2287.0714285714284
2016-07-10 02:00:00,2286.608695652174
2016-07-10 03:00:00,2290.782608695652
2016-07-10 04:00:00,2296.5263157894738
2016-07-10 05:00:00,2298.875
2016-07-10 06:00:00,2304.875
2016-07-10 07:00:00,2287.0
2016-07-10 08:00:00,2270.125
2016-07-10 09:00:00,2225.9411764705883
2016-07-10 10:00:00,2155.904761904762
2016-07-10 11:00:00,2059.1052631578946
2016-07-10 12:00:00,1934.608695652174
2016-07-10 13:00:00,1839.2592592592594
2016-07-10 14:00:00,1777.5
2016-07-10 15:00:00,1743.6875
2016-07-10 16:00:00,1739.4583333333333
2016-07-10 17:00:00,1745.5238095238096
2016-07-10 18:00:00,1760.2857142857142
2016-07-10 19:00:00,1781.5263157894738
2016-07-10 20:00:00,1791.1
2016-07-10 21:00:00,1824.0
2016-07-10 22:00:00,1840.9444444444443
2016-07-10 23:00:00,1863.5555555555557
2016-07-11 00:00:00,1882.0243902439024
2016-07-11 01:00:00,1889.909090909091
2016-07-11 02:00:00,1897.6060606060605
2016-07-11 03:00:00,1923.0
2016-07-11 04:00:00,1930.625
2016-07-11 05:00:00,1927.64
2016-07-11 06:00:00,1935.4130434782608
2016-07-11 07:00:00,1942.2857142857142
2016-07-11 08:00:00,1919.3333333333333
2016-07-11 09:00:00,1981.1538461538462
2016-07-11 10:00:00,2174.7021276595747
2016-07-11 11:00:00,2090.8082191780823
2016-07-11 12:00:00,2403.7272727272725
2016-07-11 13:00:00,2639.0096153846152
2016-07-11 14:00:00,2971.2072072072074
2016-07-11 15:00:00,2972.137614678899
2016-07-11 16:00:00,3072.29203539823
2016-07-11 17:00:00,2991.8073394495414
2016-07-11 18:00:00,3196.597701149425
2016-07-11 19:00:00,3119.1285714285714
2016-07-11 20:00:00,2959.714285714286
2016-07-11 21:00:00,2883.2916666666665
2016-07-11 22:00:00,2827.1666666666665
2016-07-11 23:00:00,2745.777777777778
2016-07-12 00:00:00,2661.1111111111113
2016-07-12 01:00:00,2602.296296296296
2016-07-12 02:00:00,2575.59375
2016-07-12 03:00:00,2540.4
2016-07-12 04:00:00,2517.8125
2016-07-12 05:00:00,2462.277777777778
2016-07-12 06:00:00,2430.8
2016-07-12 07:00:00,2430.4897959183672
2016-07-12 08:00:00,2372.9402985074626
2016-07-12 09:00:00,2639.0227272727275
2016-07-12 10:00:00,2982.967213114754
2016-07-12 11:00:00,3086.913043478261
2016-07-12 12:00:00,2845.6666666666665
2016-07-12 13:00:00,2573.7631578947367
2016-07-12 14:00:00,2425.3333333333335
2016-07-12 15:00:00,2346.6428571428573
2016-07-12 16:00:00,2329.162162162162
2016-07-12 17:00:00,2336.7702702702704
2016-07-12 18:00:00,2522.6279069767443
2016-07-12 19:00:00,2745.042857142857
2016-07-12 20:00:00,2580.7586206896553
2016-07-12 21:00:00,2486.9523809523807
2016-07-12 22:00:00,2405.214285714286
2016-07-12 23:00:00,2346.4736842105262
2016-07-13 00:00:00,2329.535714285714
2016-07-13 01:00:00,2319.125
2016-07-13 02:00:00,2310.6666666666665
2016-07-13 03:00:00,2295.71875
2016-07-13 04:00:00,2274.5882352941176
2016-07-13 05:00:00,2271.65
2016-07-13 06:00:00,2260.0789473684213
2016-07-13 07:00:00,2189.78
2016-07-13 08:00:00,2174.921875
2016-07-13 09:00:00,2197.3506493506493
2016-07-13 10:00:00,2149.5714285714284
2016-07-13 11:00:00,2106.0
2016-07-13 12:00:00,2061.0
2016-07-13 13:00:00,2118.9523809523807
2016-07-13 14:00:00,2510.756097560976
2016-07-13 15:00:00,2604.7272727272725
2016-07-13 16:00:00,2617.5890410958905
2016-07-13 17:00:00,2553.431818181818
2016-07-13 18:00:00,2822.445945945946
2016-07-13 19:00:00,3184.4054054054054
2016-07-13 20:00:00,3421.1384615384613
2016-07-13 21:00:00,3173.730769230769
2016-07-13 22:00:00,3050.4
2016-07-13 23:00:00,2818.28125
2016-07-14 00:00:00,2779.5
2016-07-14 01:00:00,2683.2
2016-07-14 02:00:00,2606.35
2016-07-14 03:00:00,2518.5454545454545
2016-07-14 04:00:00,2465.7727272727275
2016-07-14 05:00:00,2429.733333333333
2016-07-14 06:00:00,2430.0
2016-07-14 07:00:00,2439.186046511628
2016-07-14 08:00:00,2392.191489361702
2016-07-14 09:00:00,2366.529411764706
2016-07-14 10:00:00,2611.7974683544303
2016-07-14 11:00:00,2783.7755102040815
2016-07-14 12:00:00,2675.6593406593406
2016-07-14 13:00:00,2638.418181818182
2016-07-14 14:00:00,2934.4285714285716
2016-07-14 15:00:00,3170.148936170213
2016-07-14 16:00:00,3222.311111111111
2016-07-14 17:00:00,3859.3469387755104
2016-07-14 18:00:00,3864.6153846153848
2016-07-14 19:00:00,3395.581818181818
2016-07-14 20:00:00,3238.3076923076924
2016-07-14 21:00:00,3117.4
2016-07-14 22:00:00,2891.6
2016-07-14 23:00:00,2727.590909090909
2016-07-15 00:00:00,2653.809523809524
2016-07-15 01:00:00,2597.8823529411766
2016-07-15 02:00:00,2564.076923076923
2016-07-15 03:00:00,2534.0
2016-07-15 04:00:00,2513.4166666666665
2016-07-15 05:00:00,2488.3333333333335
2016-07-15 06:00:00,2461.6666666666665
2016-07-15 07:00:00,2377.9423076923076
2016-07-15 08:00:00,2516.6153846153848
2016-07-15 09:00:00,2690.2608695652175
2016-07-15 10:00:00,2612.090909090909
2016-07-15 11:00:00,2479.8571428571427
2016-07-15 12:00:00,2492.6
2016-07-15 13:00:00,2475.3888888888887
2016-07-15 14:00:00,2414.2051282051284
2016-07-15 15:00:00,2358.685185185185
2016-07-15 16:00:00,2380.0
2016-07-15 17:00:00,2435.3829787234044
2016-07-15 18:00:00,2499.48
2016-07-15 19:00:00,2473.3728813559323
2016-07-15 20:00:00,2455.4901960784314
2016-07-15 21:00:00,2460.096153846154
2016-07-15 22:00:00,2455.44
2016-07-15 23:00:00,2467.2
2016-07-16 00:00:00,2478.75
2016-07-16 01:00:00,2499.0526315789475
2016-07-16 02:00:00,2519.170731707317
2016-07-16 03:00:00,2537.531914893617
2016-07-16 04:00:00,2539.5641025641025
2016-07-16 05:00:00,2535.392156862745
2016-07-16 06:00:00,2552.9285714285716
2016-07-16 07:00:00,2560.6545454545453
2016-07-16 08:00:00,2554.222222222222
2016-07-16 09:00:00,2557.037037037037
2016-07-16 10:00:00,2557.7169811320755
2016-07-16 11:00:00,2561.05
2016-07-16 12:00:00,2580.406779661017
2016-07-16 13:00:00,2589.6964285714284
2016-07-16 14:00:00,2600.1911764705883
2016-07-16 15:00:00,2797.1929824561403
2016-07-16 16:00:00,2806.1071428571427
2016-07-16 17:00:00,2814.4137931034484
2016-07-16 18:00:00,2858.425
2016-07-16 19:00:00,2837.7105263157896
2016-07-16 20:00:00,2785.0188679245284
2016-07-16 21:00:00,2637.703703703704
2016-07-16 22:00:00,2602.2285714285713
2016-07-16 23:00:00,2609.205882352941
2016-07-17 00:00:00,2625.4
2016-07-17 01:00:00,2656.5714285714284
2016-07-17 02:00:00,2676.6
2016-07-17 03:00:00,2697.923076923077
2016-07-17 04:00:00,2707.7586206896553
2016-07-17 05:00:00,2739.15625
2016-07-17 06:00:00,2764.0
2016-07-17 07:00:00,2770.6774193548385
2016-07-17 08:00:00,2766.08
2016-07-17 09:00:00,2735.04
2016-07-17 10:00:00,2696.8823529411766
2016-07-17 11:00:00,2633.703703703704
2016-07-17 12:00:00,2500.0
2016-07-17 13:00:00,2476.6
2016-07-17 14:00:00,2369.4473684210525
2016-07-17 15:00:00,2833.775
2016-07-17 16:00:00,3164.2025316455697
2016-07-17 17:00:00,3511.787878787879
2016-07-17 18:00:00,3703.0882352941176
2016-07-17 19:00:00,3571.6805555555557
2016-07-17 20:00:00,3496.8
2016-07-17 21:00:00,3423.065573770492
2016-07-17 22:00:00,3361.3809523809523
2016-07-17 23:00:00,3295.0
2016-07-18 00:00:00,3283.4736842105262
2016-07-18 01:00:00,3223.125
2016-07-18 02:00:00,3161.2
2016-07-18 03:00:00,3120.4444444444443
2016-07-18 04:00:00,3075.5789473684213
2016-07-18 05:00:00,3034.76
2016-07-18 06:00:00,3029.625
2016-07-18 07:00:00,2847.2820512820513
2016-07-18 08:00:00,2868.025316455696
2016-07-18 09:00:00,3247.7395833333335
2016-07-18 10:00:00,3460.375
2016-07-18 11:00:00,3405.42
2016-07-18 12:00:00,3314.3846153846152
2016-07-18 13:00:00,3254.7636363636366
2016-07-18 14:00:00,2753.9473684210525
2016-07-18 15:00:00,2766.0459770114944
2016-07-18 16:00:00,3231.753246753247
2016-07-18 17:00:00,3564.4246575342468
2016-07-18 18:00:00,3776.512195121951
2016-07-18 19:00:00,4068.0153846153844
2016-07-18 20:00:00,4114.538461538462
2016-07-18 21:00:00,3971.7555555555555
2016-07-18 22:00:00,3829.8
2016-07-18 23:00:00,3651.0
2016-07-19 00:00:00,3597.4848484848485
2016-07-19 01:00:00,3535.3888888888887
2016-07-19 02:00:00,3462.0
2016-07-19 03:00:00,3402.8823529411766
2016-07-19 04:00:00,3368.0
2016-07-19 05:00:00,3240.47385620915
2016-07-19 06:00:00,3112.947712418301
2016-07-19 07:00:00,2985.421568627451
2016-07-19 08:00:00,2857.8954248366013
2016-07-19 09:00:00,2730.369281045752
2016-07-19 10:00:00,2602.843137254902
2016-07-19 11:00:00,2437.6129032258063
2016-07-19 12:00:00,2455.76
2016-07-19 13:00:00,2297.519230769231
2016-07-19 14:00:00,2224.5102040816328
2016-07-19 15:00:00,2287.875
2016-07-19 16:00:00,2303.8214285714284
2016-07-19 17:00:00,2261.7391304347825
2016-07-19 18:00:00,2314.714285714286
2016-07-19 19:00:00,2453.190476190476
2016-07-19 20:00:00,2551.5588235294117
2016-07-19 21:00:00,2576.92
2016-07-19 22:00:00,2564.714285714286
2016-07-19 23:00:00,2592.72
2016-07-20 00:00:00,2622.2413793103447
2016-07-20 01:00:00,2659.0833333333335
2016-07-20 02:00:00,2683.4411764705883
2016-07-20 03:00:00,2704.5666666666666
2016-07-20 04:00:00,2731.6153846153848
2016-07-20 05:00:00,2722.925925925926
2016-07-20 06:00:00,2741.6181818181817
2016-07-20 07:00:00,2796.3714285714286
2016-07-20 08:00:00,3211.4523809523807
2016-07-20 09:00:00,3300.0
2016-07-20 10:00:00,3322.721649484536
2016-07-20 11:00:00,3181.3253012048194
2016-07-20 12:00:00,2985.7466666666664
2016-07-20 13:00:00,2783.2571428571428
2016-07-20 14:00:00,2580.62
2016-07-20 15:00:00,3153.542857142857
2016-07-20 16:00:00,3546.967741935484
2016-07-20 17:00:00,3648.1807228915663
2016-07-20 18:00:00,3960.684210526316
2016-07-20 19:00:00,4136.630769230769
2016-07-20 20:00:00,3877.9661016949153
2016-07-20 21:00:00,3752.125
2016-07-20 22:00:00,3649.5333333333333
2016-07-20 23:00:00,3502.923076923077
2016-07-21 00:00:00,3336.5882352941176
2016-07-21 01:00:00,3182.0
2016-07-21 02:00:00,3075.84
2016-07-21 03:00:00,3040.4
2016-07-21 04:00:00,3008.0
2016-07-21 05:00:00,2996.0588235294117
2016-07-21 06:00:00,2991.45
2016-07-21 07:00:00,2952.064516129032
2016-07-21 08:00:00,3311.714285714286
2016-07-21 09:00:00,3488.3535353535353
2016-07-21 10:00:00,3281.4117647058824
2016-07-21 11:00:00,3065.0
2016-07-21 12:00:00,2975.878048780488
2016-07-21 13:00:00,2816.3636363636365
2016-07-21 14:00:00,2714.408163265306
2016-07-21 15:00:00,2685.4375
2016-07-21 16:00:00,2677.631067961165
2016-07-21 17:00:00,2696.846153846154
2016-07-21 18:00:00,2743.653333333333
2016-07-21 19:00:00,2815.7323943661972
2016-07-21 20:00:00,2528.5142857142855
2016-07-21 21:00:00,2457.5138888888887
2016-07-21 22:00:00,2531.521739130435
2016-07-21 23:00:00,2579.0714285714284
